properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  world = "Exterieur 1",
  tileset = "out/outside",
  music = "rabbit",
}

tile{
  layer = 0,
  x = 0,
  y = 176,
  width = 320,
  height = 64,
  pattern = "205",
}

tile{
  layer = 0,
  x = 24,
  y = 176,
  width = 208,
  height = 8,
  pattern = "259",
}

tile{
  layer = 0,
  x = 168,
  y = 64,
  width = 8,
  height = 8,
  pattern = "1028",
}

tile{
  layer = 0,
  x = 160,
  y = 56,
  width = 160,
  height = 120,
  pattern = "223",
}

tile{
  layer = 0,
  x = 184,
  y = 120,
  width = 56,
  height = 56,
  pattern = "111",
}

tile{
  layer = 0,
  x = 0,
  y = 80,
  width = 160,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 0,
  y = 64,
  width = 160,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 24,
  y = 192,
  width = 8,
  height = 24,
  pattern = "990",
}

tile{
  layer = 0,
  x = 0,
  y = 192,
  width = 8,
  height = 24,
  pattern = "989",
}

tile{
  layer = 0,
  x = 8,
  y = 192,
  width = 16,
  height = 24,
  pattern = "992",
}

tile{
  layer = 0,
  x = 0,
  y = 168,
  width = 16,
  height = 8,
  pattern = "1007",
}

tile{
  layer = 0,
  x = 0,
  y = 176,
  width = 16,
  height = 8,
  pattern = "1008",
}

tile{
  layer = 0,
  x = 16,
  y = 168,
  width = 16,
  height = 8,
  pattern = "1007",
}

tile{
  layer = 0,
  x = 16,
  y = 176,
  width = 16,
  height = 8,
  pattern = "1008",
}

tile{
  layer = 0,
  x = 0,
  y = 96,
  width = 184,
  height = 80,
  pattern = "111",
}

tile{
  layer = 0,
  x = 8,
  y = 144,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 80,
  y = 128,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 104,
  y = 152,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 56,
  y = 112,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 144,
  y = 104,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 8,
  y = 112,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 48,
  y = 160,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 88,
  y = 104,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 136,
  y = 144,
  width = 16,
  height = 16,
  pattern = "917",
}

tile{
  layer = 0,
  x = 0,
  y = 64,
  width = 48,
  height = 32,
  pattern = "5356",
}

tile{
  layer = 0,
  x = 40,
  y = 64,
  width = 48,
  height = 32,
  pattern = "5356",
}

tile{
  layer = 0,
  x = 88,
  y = 64,
  width = 48,
  height = 32,
  pattern = "5356",
}

tile{
  layer = 0,
  x = 112,
  y = 64,
  width = 48,
  height = 32,
  pattern = "5356",
}

tile{
  layer = 0,
  x = 56,
  y = 184,
  width = 16,
  height = 24,
  pattern = "4172",
}

tile{
  layer = 0,
  x = 152,
  y = 168,
  width = 16,
  height = 16,
  pattern = "14000",
}

tile{
  layer = 0,
  x = 24,
  y = 208,
  width = 16,
  height = 16,
  pattern = "14000",
}

tile{
  layer = 0,
  x = 24,
  y = 200,
  width = 16,
  height = 16,
  pattern = "14000",
}

tile{
  layer = 0,
  x = 72,
  y = 168,
  width = 16,
  height = 16,
  pattern = "14000",
}

tile{
  layer = 0,
  x = 24,
  y = 192,
  width = 16,
  height = 16,
  pattern = "14000",
}

tile{
  layer = 0,
  x = 24,
  y = 168,
  width = 16,
  height = 16,
  pattern = "14000",
}

tile{
  layer = 0,
  x = 24,
  y = 176,
  width = 16,
  height = 16,
  pattern = "14000",
}

tile{
  layer = 0,
  x = 160,
  y = 96,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 160,
  y = 64,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 160,
  y = 80,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 176,
  y = 112,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 176,
  y = 80,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 176,
  y = 96,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 192,
  y = 128,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 192,
  y = 96,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 192,
  y = 112,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 208,
  y = 144,
  width = 16,
  height = 16,
  pattern = "963",
}

tile{
  layer = 0,
  x = 208,
  y = 112,
  width = 16,
  height = 16,
  pattern = "955",
}

tile{
  layer = 0,
  x = 208,
  y = 128,
  width = 16,
  height = 16,
  pattern = "960",
}

tile{
  layer = 0,
  x = 224,
  y = 128,
  width = 16,
  height = 16,
  pattern = "958",
}

tile{
  layer = 0,
  x = 224,
  y = 120,
  width = 16,
  height = 8,
  pattern = "959",
}

tile{
  layer = 0,
  x = 224,
  y = 144,
  width = 16,
  height = 16,
  pattern = "957",
}

tile{
  layer = 0,
  x = 104,
  y = 160,
  width = 8,
  height = 8,
  pattern = "916",
}

tile{
  layer = 0,
  x = 16,
  y = 144,
  width = 8,
  height = 8,
  pattern = "916",
}

tile{
  layer = 0,
  x = 144,
  y = 144,
  width = 8,
  height = 8,
  pattern = "916",
}

tile{
  layer = 0,
  x = 64,
  y = 112,
  width = 8,
  height = 8,
  pattern = "916",
}

tile{
  layer = 0,
  x = 56,
  y = 160,
  width = 8,
  height = 8,
  pattern = "916",
}

tile{
  layer = 0,
  x = 32,
  y = 128,
  width = 8,
  height = 8,
  pattern = "916",
}

tile{
  layer = 0,
  x = 136,
  y = 112,
  width = 8,
  height = 8,
  pattern = "916",
}

tile{
  layer = 0,
  x = 112,
  y = 128,
